audio_id,file_name,category,resolved_path,mfcc_01_mean,mfcc_01_std,mfcc_02_mean,mfcc_02_std,mfcc_03_mean,mfcc_03_std,mfcc_04_mean,mfcc_04_std,mfcc_05_mean,mfcc_05_std,mfcc_06_mean,mfcc_06_std,mfcc_07_mean,mfcc_07_std,mfcc_08_mean,mfcc_08_std,mfcc_09_mean,mfcc_09_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
audio_0374,audio_0374.mp3,ambient,..\..\data\raw\audio\audio_0374.mp3,-471.4537048339844,16.622987747192383,89.06887817382812,12.200304985046387,31.013782501220703,9.969599723815918,20.825868606567383,11.256436347961426,-2.2541160583496094,8.345047950744629,19.263748168945312,8.617830276489258,3.159670114517212,9.122209548950195,15.064306259155273,8.35107421875,0.12496922165155411,7.696502208709717,10.024473190307617,6.837257385253906,-0.12402492761611938,6.813097953796387,7.30012321472168,6.305465221405029,1.2424724102020264,5.538763999938965
audio_0375,audio_0375.mp3,ambient,..\..\data\raw\audio\audio_0375.mp3,-276.3565673828125,19.756975173950195,63.573204040527344,11.43204402923584,8.747526168823242,15.792033195495605,32.47465133666992,12.195195198059082,-9.568199157714844,10.054265975952148,25.99357795715332,10.180461883544922,-8.59696102142334,10.10388469696045,10.353023529052734,9.408674240112305,-2.814074993133545,9.3037691116333,12.526769638061523,8.294578552246094,-0.890836775302887,6.1322712898254395,4.293585777282715,8.077214241027832,4.8197526931762695,6.756551265716553
audio_0376,audio_0376.mp3,ambient,..\..\data\raw\audio\audio_0376.mp3,-346.46356201171875,19.007057189941406,62.339229583740234,11.639144897460938,9.564903259277344,15.124829292297363,31.9509220123291,11.547483444213867,-9.206413269042969,10.103580474853516,26.12948226928711,9.833250999450684,-8.419666290283203,9.971636772155762,11.229856491088867,9.119118690490723,-2.54766845703125,9.2219877243042,11.789703369140625,8.271219253540039,-1.7198988199234009,6.678707599639893,5.626646518707275,8.040246963500977,4.722482681274414,6.486972808837891
audio_0377,audio_0377.mp3,ambient,..\..\data\raw\audio\audio_0377.mp3,-406.06463623046875,32.77329635620117,40.95194625854492,26.97408103942871,6.14745569229126,20.939516067504883,87.3111801147461,21.499828338623047,-28.409059524536133,15.57305908203125,16.28208351135254,16.848552703857422,-0.9125627875328064,16.584001541137695,11.474777221679688,13.080904006958008,-5.660939693450928,9.477335929870605,6.129027366638184,10.443493843078613,-0.2973062992095947,11.229348182678223,3.5937087535858154,11.225728988647461,2.7421936988830566,9.695595741271973
audio_0378,audio_0378.mp3,ambient,..\..\data\raw\audio\audio_0378.mp3,-363.5249938964844,17.51245880126953,59.830989837646484,12.209752082824707,11.758490562438965,18.113588333129883,33.629573822021484,11.292643547058105,-12.716253280639648,9.733630180358887,23.239151000976562,8.890057563781738,-4.55029296875,10.018498420715332,11.29185676574707,10.026890754699707,-1.3878560066223145,8.656582832336426,13.742735862731934,8.13825511932373,-2.700377941131592,7.650048732757568,9.285528182983398,7.448368549346924,6.278162479400635,6.826582431793213
audio_0379,audio_0379.mp3,ambient,..\..\data\raw\audio\audio_0379.mp3,-408.0384216308594,30.023359298706055,36.37419509887695,26.40676498413086,8.41645622253418,17.56673240661621,92.14723205566406,18.15529441833496,-29.858259201049805,12.523126602172852,16.40997314453125,13.201677322387695,1.7129430770874023,11.348055839538574,13.620783805847168,11.875223159790039,-8.38985538482666,10.151296615600586,9.048843383789062,9.941821098327637,-2.8249692916870117,9.853501319885254,5.0902099609375,8.463241577148438,-0.45498383045196533,8.448081016540527
audio_0380,audio_0380.mp3,tense,..\..\data\raw\audio\audio_0380.mp3,-438.1994934082031,49.482215881347656,143.9143524169922,43.12546157836914,62.1818733215332,21.781368255615234,45.6036376953125,12.910032272338867,32.888118743896484,11.64620590209961,17.63190460205078,11.072710037231445,21.708314895629883,7.8163557052612305,12.904291152954102,5.6732611656188965,0.21589040756225586,4.651710510253906,3.2971410751342773,4.788747787475586,0.13698559999465942,3.44881010055542,-5.2737627029418945,4.285624027252197,-1.9122848510742188,4.115752220153809
audio_0381,audio_0381.mp3,tense,..\..\data\raw\audio\audio_0381.mp3,-193.12948608398438,173.6593017578125,100.20458984375,58.00902557373047,-15.803794860839844,40.37208557128906,22.151121139526367,12.314605712890625,11.766261100769043,11.094971656799316,18.51338005065918,11.351235389709473,-0.6638360023498535,14.877130508422852,3.97493052482605,7.682509422302246,-8.158180236816406,12.430473327636719,10.909663200378418,5.794915676116943,0.4648866057395935,6.172392845153809,13.739840507507324,8.496854782104492,-6.479028701782227,14.336081504821777
audio_0382,audio_0382.mp3,tense,..\..\data\raw\audio\audio_0382.mp3,-319.9579162597656,125.51844787597656,98.96826934814453,65.60492706298828,-28.49502944946289,50.07334899902344,-0.8929320573806763,29.10816764831543,9.447846412658691,18.874006271362305,19.116161346435547,10.958884239196777,11.107744216918945,11.245229721069336,15.858237266540527,9.093582153320312,-1.1466920375823975,8.403414726257324,3.086337089538574,8.568146705627441,4.295173645019531,8.231593132019043,3.4750447273254395,5.192222595214844,1.7978675365447998,5.8991193771362305
audio_0383,audio_0383.mp3,tense,..\..\data\raw\audio\audio_0383.mp3,-243.45108032226562,88.54073333740234,50.27120590209961,9.977310180664062,-76.8911361694336,15.961028099060059,17.926685333251953,10.190382957458496,-32.33643341064453,9.515129089355469,51.56101989746094,12.449097633361816,33.16105651855469,6.992610454559326,30.39116668701172,4.957071304321289,43.832557678222656,6.795659065246582,18.938657760620117,5.971382141113281,-26.450056076049805,4.8145012855529785,-19.152671813964844,4.37075662612915,20.5615234375,4.308766841888428
audio_0384,audio_0384.mp3,tense,..\..\data\raw\audio\audio_0384.mp3,-543.1051025390625,64.3979721069336,-113.77810668945312,39.36631393432617,-11.196199417114258,13.745979309082031,98.01240539550781,32.135196685791016,-112.81813049316406,33.83216857910156,61.678157806396484,20.032588958740234,4.798384189605713,4.687126636505127,-43.331512451171875,11.47393798828125,32.22724914550781,7.752018928527832,-6.459851264953613,4.367310523986816,-11.893424987792969,7.685755729675293,0.7467461824417114,7.7704596519470215,13.787351608276367,8.679064750671387
audio_0385,audio_0385.mp3,tense,..\..\data\raw\audio\audio_0385.mp3,-359.9856262207031,14.71812629699707,-77.0848617553711,10.073508262634277,-53.429290771484375,5.03183126449585,-47.02458572387695,4.970832347869873,-18.035932540893555,4.158693790435791,24.122665405273438,4.489229679107666,51.48740005493164,4.501431465148926,25.6015682220459,4.25274658203125,-43.842247009277344,3.1701431274414062,-27.727712631225586,4.749753475189209,-0.5549216270446777,3.90317702293396,54.191707611083984,3.9596610069274902,24.17578887939453,4.016955852508545
audio_0386,audio_0386.mp3,tense,..\..\data\raw\audio\audio_0386.mp3,-295.0500183105469,69.72496032714844,217.7334747314453,48.17741012573242,72.8046875,25.9287166595459,1.0625016689300537,24.246097564697266,3.2146377563476562,13.373223304748535,7.932337284088135,10.846847534179688,2.588761329650879,7.091463565826416,1.0394645929336548,7.840127468109131,8.54737377166748,5.498814582824707,4.288748741149902,4.528120994567871,-5.847884178161621,6.020684242248535,-7.0483198165893555,6.415902137756348,1.4348068237304688,6.301157474517822
audio_0387,audio_0387.mp3,tense,..\..\data\raw\audio\audio_0387.mp3,-326.1349182128906,3.3409202098846436,216.765625,3.126159191131592,56.4264030456543,2.9914801120758057,17.521373748779297,2.9413938522338867,25.2265625,2.9388396739959717,7.015524387359619,2.8206627368927,4.357464790344238,2.82621169090271,18.418109893798828,2.9803659915924072,19.22165870666504,2.968147039413452,15.582447052001953,3.1302244663238525,14.115686416625977,3.0897717475891113,7.747129917144775,3.0218677520751953,0.4853500723838806,2.802063226699829
audio_0388,audio_0388.mp3,tense,..\..\data\raw\audio\audio_0388.mp3,-519.6163330078125,6.725963592529297,58.1673698425293,4.667078495025635,56.869361877441406,3.873739242553711,55.006900787353516,3.6910245418548584,52.509063720703125,3.530972957611084,49.45264434814453,3.2856528759002686,45.918914794921875,2.9887633323669434,42.00018310546875,2.721675395965576,37.81474685668945,2.4406564235687256,33.470062255859375,2.1946146488189697,29.076539993286133,1.9609365463256836,24.72738265991211,1.784062147140503,20.517169952392578,1.6315522193908691
audio_0389,audio_0389.mp3,tense,..\..\data\raw\audio\audio_0389.mp3,-313.6360168457031,3.2476890087127686,221.13978576660156,2.96281099319458,55.12379837036133,2.8483307361602783,11.84715747833252,2.8739588260650635,32.64087677001953,2.798341989517212,22.386728286743164,2.660914182662964,8.464112281799316,2.597515821456909,11.5089111328125,2.741849899291992,8.098978042602539,2.6826720237731934,3.808467149734497,2.7328853607177734,6.343574047088623,2.832326650619507,3.635061025619507,2.756326913833618,0.9074529409408569,2.931702136993408
audio_0390,audio_0390.mp3,tense,..\..\data\raw\audio\audio_0390.mp3,-258.87994384765625,3.5817196369171143,205.26190185546875,3.101257085800171,9.6505708694458,3.1088922023773193,30.974716186523438,3.0396711826324463,36.010475158691406,2.8421969413757324,2.2636897563934326,3.004152774810791,16.217857360839844,3.038994312286377,12.182921409606934,3.05269193649292,0.6622595191001892,2.9927258491516113,8.447624206542969,3.074225664138794,5.343233108520508,3.2125983238220215,2.1530091762542725,2.861555337905884,4.779800891876221,3.009014368057251
audio_0391,audio_0391.mp3,tense,..\..\data\raw\audio\audio_0391.mp3,-346.6376647949219,45.7724494934082,192.31683349609375,11.937824249267578,51.61783981323242,35.8614387512207,66.30372619628906,13.83393383026123,40.03803634643555,5.402461051940918,3.77400803565979,12.637420654296875,-3.644897222518921,10.194563865661621,-8.60468864440918,12.333391189575195,-0.6927881836891174,6.4226393699646,-5.586490154266357,10.600046157836914,-12.958438873291016,5.665091514587402,-11.01774787902832,14.387469291687012,-15.131892204284668,10.031277656555176
audio_0392,audio_0392.mp3,tense,..\..\data\raw\audio\audio_0392.mp3,-383.6024169921875,162.25357055664062,63.07379913330078,61.59217071533203,0.6769485473632812,16.794456481933594,4.5881476402282715,11.249285697937012,-2.3696141242980957,8.949701309204102,-1.539608359336853,8.580900192260742,-3.1595563888549805,8.831507682800293,-1.8901962041854858,7.660801887512207,-4.129624843597412,6.453434944152832,-5.415061950683594,7.144143104553223,-5.964077472686768,9.130525588989258,-1.9255505800247192,7.214916229248047,0.8034272789955139,11.501394271850586
audio_0393,audio_0393.mp3,tense,..\..\data\raw\audio\audio_0393.mp3,-414.5018615722656,98.94798278808594,112.9112319946289,42.89466857910156,23.67771339416504,26.908506393432617,29.149784088134766,18.435564041137695,17.0720157623291,13.406063079833984,22.588647842407227,14.498233795166016,11.651482582092285,11.566792488098145,8.711222648620605,18.558883666992188,10.651531219482422,14.33920669555664,13.602860450744629,13.89052677154541,9.689255714416504,10.610015869140625,0.02671782299876213,12.768433570861816,-1.1047859191894531,6.962533473968506
audio_0394,audio_0394.mp3,tense,..\..\data\raw\audio\audio_0394.mp3,-252.57180786132812,108.33558654785156,141.93040466308594,38.64974594116211,-3.03810453414917,15.031638145446777,33.550025939941406,9.528241157531738,-5.469881057739258,9.476547241210938,18.233078002929688,8.801385879516602,-4.862215995788574,9.004743576049805,-0.6822052001953125,3.5197653770446777,-2.675863742828369,4.769163131713867,-2.4731783866882324,4.118677139282227,-2.4216859340667725,4.536133289337158,-7.09468412399292,5.384789943695068,-5.821481227874756,4.124876022338867
audio_0395,audio_0395.mp3,tense,..\..\data\raw\audio\audio_0395.mp3,-297.76995849609375,198.0881805419922,59.16899871826172,48.79603576660156,40.341793060302734,39.12397384643555,23.605844497680664,31.2270450592041,14.806177139282227,19.498912811279297,8.582999229431152,16.596750259399414,-7.485131740570068,9.817451477050781,-4.436249256134033,8.875035285949707,-7.583194732666016,8.122512817382812,-2.5658793449401855,12.089327812194824,1.1551682949066162,11.985006332397461,3.1596169471740723,19.585458755493164,0.2793326675891876,10.448134422302246
audio_0396,audio_0396.mp3,tense,..\..\data\raw\audio\audio_0396.mp3,-386.85821533203125,157.5156707763672,101.15699005126953,95.17170715332031,34.892696380615234,38.1431770324707,12.221663475036621,25.132965087890625,7.258656024932861,18.555883407592773,4.344358444213867,11.928189277648926,0.36727625131607056,7.624053955078125,-0.7784802913665771,6.047555446624756,-4.88877010345459,8.980466842651367,-1.700951099395752,6.149477958679199,2.949554204940796,16.042987823486328,0.6998836994171143,11.480819702148438,-6.841183185577393,8.502100944519043
audio_0397,audio_0397.mp3,tense,..\..\data\raw\audio\audio_0397.mp3,-338.01824951171875,148.1277618408203,134.23391723632812,85.95063781738281,49.39472961425781,47.72936248779297,33.67856216430664,30.36610984802246,23.580476760864258,18.370309829711914,11.10376262664795,10.7758150100708,0.8877565860748291,7.719396114349365,-0.6641676425933838,6.022030353546143,-3.957655429840088,6.250213146209717,-2.9260106086730957,6.036184787750244,-4.2861528396606445,4.917737007141113,-2.9445748329162598,4.453067302703857,-2.4154744148254395,5.387159824371338
audio_0398,audio_0398.mp3,tense,..\..\data\raw\audio\audio_0398.mp3,-335.2178039550781,167.51162719726562,91.40714263916016,81.51899719238281,26.96586036682129,31.28756332397461,29.742950439453125,29.174591064453125,21.136648178100586,19.084583282470703,10.971973419189453,12.232601165771484,-0.38266274333000183,7.672324180603027,0.2019898146390915,6.163533687591553,-1.5069959163665771,5.297852516174316,0.057122405618429184,5.456421852111816,-4.598796367645264,4.926443576812744,-4.6542816162109375,5.183990478515625,-6.274565696716309,6.446530818939209
audio_0399,audio_0399.mp3,tense,..\..\data\raw\audio\audio_0399.mp3,-224.26841735839844,215.30392456054688,78.30824279785156,42.785980224609375,-3.5014426708221436,8.123970985412598,20.308032989501953,13.631148338317871,1.2610483169555664,7.317312240600586,6.592637062072754,6.2190842628479,-1.1830224990844727,6.269728183746338,3.1484296321868896,6.3941240310668945,-0.906851053237915,6.976734638214111,1.284564733505249,7.58131217956543,-1.6398428678512573,8.149988174438477,-0.6961199045181274,4.220473289489746,-4.28806209564209,5.9807305335998535
audio_0400,audio_0400.mp3,tense,..\..\data\raw\audio\audio_0400.mp3,-478.019287109375,14.242506980895996,122.03602600097656,15.717018127441406,101.70068359375,12.875734329223633,74.5504150390625,8.780630111694336,47.5648307800293,5.164935111999512,26.640527725219727,3.1808180809020996,14.630352020263672,2.6981425285339355,10.891754150390625,2.4950389862060547,12.321100234985352,2.362668752670288,15.076852798461914,2.4122109413146973,16.288116455078125,2.470491886138916,14.891528129577637,2.4125940799713135,11.539961814880371,2.282890796661377
audio_0401,audio_0401.mp3,tense,..\..\data\raw\audio\audio_0401.mp3,-395.9486389160156,61.99688720703125,75.29882049560547,60.12776565551758,16.088441848754883,11.695850372314453,-26.334802627563477,23.501935958862305,-39.14017105102539,29.465423583984375,-30.996135711669922,22.266340255737305,-17.694578170776367,12.79186725616455,-11.224716186523438,7.636421203613281,-8.757159233093262,8.365076065063477,-3.7276289463043213,10.625153541564941,4.1548967361450195,10.847126007080078,12.033758163452148,11.763692855834961,14.446565628051758,13.988409042358398
